,title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,0
779,The Defamation Trial of the Century Is Delayed,https://www.nytimes.com/2023/04/17/business/dealbook/dominion-fox-news-trial-delayed.html,"Dominion Voting Systems' lawsuit against Fox News won't start on Monday, as Rupert Murdoch's media colossus reportedly pushes for an out-of-court settlement.",-0.074153,Neutral,,0.057362,Neutral,20230417T114712,"{'label': 'negative', 'score': 0.815764307975769}"
780,The Defamation Trial of the Century Is Delayed,https://www.nytimes.com/2023/04/17/business/dealbook/fox-news-trial-delayed.html,"Dominion Voting Systems' lawsuit against Fox News won't start on Monday, as Rupert Murdoch's media colossus reportedly pushes for an out-of-court settlement.",-0.074153,Neutral,,0.057362,Neutral,20230417T114712,"{'label': 'negative', 'score': 0.815764307975769}"
781,Is Invesco S&P 100 Equal Weight ETF  ( EQWL )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2079422/is-invesco-sp-100-equal-weight-etf-eqwl-a-strong-etf-right-now,Smart Beta ETF report for ...,0.231328,Somewhat-Bullish,,0.066662,Neutral,20230417T102013,"{'label': 'neutral', 'score': 0.8667789697647095}"
782,Is Invesco S&P 500 Equal Weight Industrials ETF  ( RGI )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2079425/is-invesco-sp-500-equal-weight-industrials-etf-rgi-a-strong-etf-right-now,Smart Beta ETF report for ...,0.235536,Somewhat-Bullish,,0.059234,Neutral,20230417T102008,"{'label': 'neutral', 'score': 0.8667789697647095}"
783,"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince 'toxic' and refused to set foot in the country, is now heaping praise on the country after a recent visit",https://www.businessinsider.com/sen-lindsey-graham-makes-dramatic-switch-support-saudi-arabia-2023-4,Sen. Lindsey Graham Makes a Dramatic Switch to Support Saudi ... - Business Insider ...,0.060077,Neutral,,0.248839,Somewhat-Bullish,20230416T184122,"{'label': 'neutral', 'score': 0.6119551062583923}"
784,"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince 'toxic' and refused to set foot in the country, is now heaping praise on the country after a recent visit",https://africa.businessinsider.com/politics/sen-lindsey-graham-who-once-called-saudi-arabias-crown-prince-toxic-and-refused-to/591bt59,"Sen. Lindsey Graham, who once called Saudi Arabia's crown prince ... - Business Insider Africa ...",0.057988,Neutral,,0.25482,Somewhat-Bullish,20230416T184122,"{'label': 'neutral', 'score': 0.8607269525527954}"
785,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Spirit AeroSystems Holdings, Inc. - SPR",https://www.benzinga.com/pressreleases/23/04/g31821370/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-spirit-aerosyst,"NEW YORK, April 16, 2023 ( GLOBE NEWSWIRE ) -- Pomerantz LLP is investigating claims on behalf of investors of Spirit AeroSystems Holdings, Inc. ( ""Spirit"" or the ""Company"" ) SPR. Such investors are advised to contact Robert S. Willoughby at newaction@pomlaw.com or 888-476-6529, ext. 7980.",0.04137,Neutral,,0.036744,Neutral,20230416T170140,"{'label': 'neutral', 'score': 0.903605580329895}"
786,Does Airbus have the edge over Boeing in China's aviation market?,https://www.scmp.com/economy/global-economy/article/3217084/airbus-boeing-are-vying-chinas-aviation-market-does-european-aerospace-firm-have-edge,"Airbus and its US rival Boeing count China as a key aviation market, but the European aerospace firm is seen to have an advantage amid worsening trade relations between Beijing and Washington and the recent state visit by French President Emmanuel Macron.",0.032927,Neutral,,0.002822,Neutral,20230416T140009,"{'label': 'positive', 'score': 0.937831461429596}"
787,Virgin Orbit was a promising company that could never find a working business model,https://www.cnbc.com/2023/04/16/virgin-orbit-a-promising-company-that-couldnt-make-a-profit.html,"Virgin Orbit targeted the small satellite launch market, catering to customers whose satellites weighed up to 500 kilograms or 1,100 pounds.",0.028619,Neutral,,0.0,Neutral,20230416T130001,"{'label': 'neutral', 'score': 0.9154576063156128}"
788,Boeing's new 737 woes are an ugly plot twist in a comeback tale: Report,https://www.business-standard.com/world-news/boeing-s-new-737-woes-are-an-ugly-plot-twist-in-a-comeback-tale-report-123041500881_1.html,Boeing's new 737 woes are an ugly plot twist in a comeback tale ... Business Standard ...,0.012016,Neutral,,0.02439,Neutral,20230415T170250,"{'label': 'negative', 'score': 0.7831274271011353}"
789,"Apple, Meta, Rivian, And Crypto Expert Predicts When Bitcoin Returns To All-Time High: Bulls And Bears - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/04/31810222/benzinga-bulls-and-bears-apple-meta-rivian-and-crypto-expert-predicts-when-bitcoin-retur,"Benzinga examined the prospects for many investors' favorite stocks over the last week - here's a look at some of our top stories. All three major indexes finished the week higher. The Dow experienced its fourth consecutive week of gains, increasing by 1.2%.",0.116659,Neutral,,-0.146145,Neutral,20230415T145346,"{'label': 'positive', 'score': 0.9508817195892334}"
790,"Boeing engineers designed a paper airplane that flew almost the entire length of a football field, smashing the world record",https://markets.businessinsider.com/news/stocks/boeing-engineers-paper-airplane-flew-football-field-guinness-record-2023-4,"• Two Boeing engineers made a paper airplane that flew almost the entire length of a football field. • They set a Guinness World Record after their paper airplane flew 289 feet 9 inches. • One said it was a ""really proud moment for family and friends.""",0.194305,Somewhat-Bullish,,0.150663,Somewhat-Bullish,20230415T143032,"{'label': 'neutral', 'score': 0.8705206513404846}"
791,"Boeing engineers designed a paper airplane that flew almost the entire length of a football field, smashing the world record",https://www.businessinsider.com/boeing-engineers-paper-airplane-flew-football-field-guinness-record-2023-4,"Paper Airplane Almost Flew Length of Football Field, Set World ... - Business Insider ...",0.194305,Somewhat-Bullish,,0.150663,Somewhat-Bullish,20230415T143032,"{'label': 'neutral', 'score': 0.9170737266540527}"
792,3 Dow Stocks You'll Wish You Bought Before They Go Through the Roof,https://www.fool.com/investing/2023/04/15/3-dow-stocks-youll-wish-you-bought-before-they-go/,"An aerospace giant, an oil major, and a heavy equipment company are well placed to deliver returns to investors over the long term.",0.115269,Neutral,,0.191319,Somewhat-Bullish,20230415T090300,"{'label': 'positive', 'score': 0.838087260723114}"
793,Boeing has a delivery problem and it's not good for the airlines that rely on its planes,https://www.businessinsider.com/boeing-is-having-problems-delivering-aircraft-on-time-2023-4,Boeing Is Having Problems Delivering Aircraft on Time - Business Insider ...,-0.052411,Neutral,,0.007081,Neutral,20230415T090000,"{'label': 'negative', 'score': 0.9516333341598511}"
794,"Wall Street dips to lower close as rate hike bets firm, banks jump",https://www.moneycontrol.com/news/business/markets/wall-street-dips-to-lower-close-as-rate-hike-bets-firm-banks-jump-10416601.html,"The Dow Jones Industrial Average fell 143.22 points, or 0.42%, to 33,886.47. the SP 500 lost 8.58 points, or 0.21%, at 4,137.64. and the Nasdaq Composite dropped 42.81 points, or 0.35%, to 12,123.47.",0.079981,Neutral,,-0.117506,Neutral,20230415T025618,"{'label': 'negative', 'score': 0.9680135846138}"
795,"'We don't want to be called a startup anymore, that phase is over' | The Financial Express",https://www.financialexpress.com/industry/we-dont-want-to-be-called-a-startup-anymore-that-phase-is-over/3047732/,"'We don't want to be called a startup anymore, that phase is over' The Financial Express ...",0.166253,Somewhat-Bullish,,0.0,Neutral,20230414T215014,"{'label': 'neutral', 'score': 0.9149652123451233}"
796,3 Hot Aerospace Stocks That Are Screaming Buys,https://www.fool.com/investing/2023/04/14/3-hot-aerospace-stocks-that-are-screaming-buys/,The aerospace and defense sectors are good end markets for investors this year.,0.206795,Somewhat-Bullish,,0.239151,Somewhat-Bullish,20230414T211700,"{'label': 'positive', 'score': 0.5057899355888367}"
797,US Stocks End Lower On Weak Retail Data,https://www.barrons.com/news/us-stocks-end-lower-on-weak-retail-data-26b93cc4,"Wall Street stocks finished lower on Friday as disappointing US retail sales data offset a lift from better-than-expected bank earnings. Retail sales fell by a surprisingly big one percent in March, extending a downward trend that signals cooling in the economy.",-0.182685,Somewhat-Bearish,,-0.140004,Neutral,20230414T204102,"{'label': 'negative', 'score': 0.9761964082717896}"
798,Boeing's 737 Max problem is the latest headache for airlines hungry for new planes,https://www.cnbc.com/2023/04/14/boeings-737-max-problem-latest-headache-for-airlines.html,Southwest and American are among the airlines expecting new Max aircraft this year.,-0.231536,Somewhat-Bearish,,-0.333922,Somewhat-Bearish,20230414T194013,"{'label': 'positive', 'score': 0.6305977702140808}"
799,MSA: 2 Exceptional Defense Stocks and 1 ETF to Buy in Terms of Momentum and Value,https://stocknews.com/news/msa-mog-a-ppa-2-exceptional-defense-stocks-and-1-etf-to-buy-in/,MSA: 2 Exceptional Defense Stocks and 1 ETF to Buy in Terms of ... ...,0.206953,Somewhat-Bullish,,0.120754,Neutral,20230414T193841,"{'label': 'neutral', 'score': 0.8940989375114441}"
800,"'Dangerous times': These aerospace and defense, cybersecurity ETFs are on 'verge of breakouts'",https://www.marketwatch.com/story/dangerous-times-these-aerospace-and-defense-cybersecurity-etfs-are-on-verge-of-breakouts-b08886ea,"Heightened geopolitical tensions and cybersecurity concerns may be propelling ETFs in those those areas toward potential 'breakouts."" ...",-0.051098,Neutral,,-0.039172,Neutral,20230414T191700,"{'label': 'negative', 'score': 0.6763426065444946}"
801,"Airbus eyes medium-term defense, space ties with Brazil's Embraer",https://www.reuters.com/business/aerospace-defense/airbus-eyes-medium-term-defense-space-ties-with-brazils-embraer-2023-04-14/,"Airbus eyes medium-term defense, space ties with Brazil's ...",0.19257,Somewhat-Bullish,,0.152166,Somewhat-Bullish,20230414T191400,"{'label': 'positive', 'score': 0.6370877027511597}"
802,Stock Market Losses Steepen; Banks Kick Off Earnings Season,https://www.investors.com/market-trend/stock-market-today/stock-market-losses-steepen-banks-kick-off-earnings-season/,Stock Market Remains Lower. Banks Kick Off Earnings But Can't Lift ... Investor's Business Daily ...,0.026574,Neutral,,-0.28216,Somewhat-Bearish,20230414T175400,"{'label': 'negative', 'score': 0.9592710733413696}"
803,"Stocks making the biggest moves midday: Boeing, JPMorgan, UnitedHealth, Rivian and more",https://www.cnbc.com/2023/04/14/stocks-moving-big-midday-ba-jpm-unh-rivn.html,These are the stocks posting the largest moves midday.,0.255723,Somewhat-Bullish,,-0.011917,Neutral,20230414T173140,"{'label': 'neutral', 'score': 0.5100690722465515}"
804,Why Spirit AeroSystems Stock Is Down Today,https://www.fool.com/investing/2023/04/14/why-spirit-aerosystems-stock-is-down-today/,"The 737 MAX is in trouble again, and Spirit is going to pay the price.",0.163541,Somewhat-Bullish,,0.28521,Somewhat-Bullish,20230414T172845,"{'label': 'negative', 'score': 0.9079657793045044}"
805,6 Sector ETFs to Play for Revenue Growth Potential in Q1,https://www.zacks.com/stock/news/2079201/6-sector-etfs-to-play-for-revenue-growth-potential-in-q1,"Bottom line may be investors' top focus amid an earnings season, but top line probably tells you more about the inherent strength of a company.",0.247441,Somewhat-Bullish,,0.168662,Somewhat-Bullish,20230414T170000,"{'label': 'neutral', 'score': 0.9015210270881653}"
806,Boeing Shares Dive On Latest MAX Issue,https://www.barrons.com/news/boeing-shares-dive-on-latest-max-issue-94ef4035,"Shares of Boeing tumbled Friday after the company disclosed a problem with a supplier part on the 737 MAX that is expected to slow deliveries of new jets. Boeing was notified by a supplier of the latest MAX issue, which is expected to affect a ""significant"" number of undelivered planes, but not ...",-0.124805,Neutral,,-0.211813,Somewhat-Bearish,20230414T165557,"{'label': 'negative', 'score': 0.9714705944061279}"
807,"Market Rally Mixed Amid Recession Fears, Key Earnings: Weekly Review",https://www.investors.com/news/stock-market-rally-mixed-amid-recession-worries-jpmorgan-headlines-earnings/,"Market Rally Mixed Amid Recession Fears, Key Earnings: Weekly ... Investor's Business Daily ...",0.059132,Neutral,,-0.085764,Neutral,20230414T163800,"{'label': 'neutral', 'score': 0.8835049867630005}"
808,Boeing's stock heads for three-week low as 737 Max jet faces new snag,https://www.marketwatch.com/story/boeing-stock-heads-to-three-week-low-after-new-snag-for-737-max-jets-d090d7b4,Boeing Co. stock is heading to its lowest close since late March on Friday after the aerospace and defense company disclosed new problems in the making of its 737 Max jets.,-0.171591,Somewhat-Bearish,,-0.378005,Bearish,20230414T162500,"{'label': 'negative', 'score': 0.9701815843582153}"
809,Delta  ( DAL )  to Resume Flights From London Gatwick to JFK,https://www.zacks.com/stock/news/2079207/delta-dal-to-resume-flights-from-london-gatwick-to-jfk,Delta' (DAL) flight resumption to London Gatwick should create aviation jobs and multiple other indirect vacancies.,0.278067,Somewhat-Bullish,,0.277557,Somewhat-Bullish,20230414T162200,"{'label': 'negative', 'score': 0.6700431704521179}"
810,"Southwest Airlines To Face The Heat Of Boeing's 737 MAX Manufacturing Fault: Report - Spirit AeroSystems Hldgs  ( NYSE:SPR ) , Southwest Airlines  ( NYSE:LUV ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31807415/southwest-airlines-to-face-the-heat-of-boeings-737-max-manufacturing-fault-report,"Southwest Airlines Co LUV expects delays in its 2023 plane deliveries due to Boeing Co's BA 737 MAX manufacturing problem. ""We are in discussions with Boeing to understand what that impact will be in 2023 and beyond,"" said the company, as reported by Reuters.",-0.028433,Neutral,,-0.294424,Somewhat-Bearish,20230414T161354,"{'label': 'negative', 'score': 0.9540600180625916}"
811,Why Boeing Stock Is Falling Today,https://www.fool.com/investing/2023/04/14/why-boeing-stock-is-falling-today/,New issues with the 737 MAX are creating doubt among investors.,-0.002439,Neutral,,-0.054708,Neutral,20230414T145345,"{'label': 'negative', 'score': 0.9519239664077759}"
812,"Boom Up Korea 2023: Come, invest in India urges Vedanta's Akarsh Hebbar",https://www.business-standard.com/world-news/boom-up-korea-2023-come-invest-in-india-urges-vedanta-s-akarsh-hebbar-123041400701_1.html,"Boom Up Korea 2023: Come, invest in India urges Vedanta's Akarsh ... Business Standard ...",0.10497,Neutral,,-0.369727,Bearish,20230414T140550,"{'label': 'neutral', 'score': 0.594873309135437}"
813,"Top Stories Friday, Apr. 14: Big Bank's Big Q1 Performance, Florida Gov. Quietly Slips 6-Week Abortion Ban Into Law, Subway Sandwich Seeks $10B Sale - Axcella Health  ( NASDAQ:AXLA ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/general/biotech/23/04/31806813/big-banks-big-q1-performance-florida-gov-quietly-slips-6-week-abortion-ban-into-law-subway-sandwi,Florida Governor Ron DeSantis quietly signed legislation prohibiting abortions after the first six weeks of pregnancy within the state on Thursday.,0.113745,Neutral,,0.023959,Neutral,20230414T140132,"{'label': 'negative', 'score': 0.7626903057098389}"
814,"Boeing 737 MAX manufacturing issue expected to ""impact"" Southwest Airlines",https://www.reuters.com/business/aerospace-defense/boeing-737-max-manufacturing-issue-expected-impact-southwest-airlines-2023-04-14/,"Boeing 737 MAX manufacturing issue expected to ""impact ... ...",-0.235111,Somewhat-Bearish,,-0.236073,Somewhat-Bearish,20230414T134500,"{'label': 'negative', 'score': 0.961286723613739}"
815,NASA Turned Him Down So He Built His Own Billion Dollar Rocket Company - Rocket Lab USA  ( NASDAQ:RKLB ) ,https://www.benzinga.com/news/23/04/31795943/nasa-turned-him-down-so-he-built-his-own-billion-dollar-rocket-company,"This story is part of a new series of features on the subject of success, Benzinga Inspire. In 2006, a young rocket-crazy kid from New Zealand traveled to the United States to show off his experiments to NASA, hoping to come away with an internship.",0.085689,Neutral,,0.099247,Neutral,20230414T130808,"{'label': 'neutral', 'score': 0.8797990679740906}"
816,Jim Cramer's top 10 things to watch in the stock market Friday,https://www.cnbc.com/2023/04/14/jim-cramers-top-10-things-to-watch-in-the-stock-market-friday.html,JPMorgan (JPM) and Club holding Wells Fargo (WFC) report good quarters. Boeing (BA) keeps a lid on the Dow.,0.140343,Neutral,,-0.188971,Somewhat-Bearish,20230414T125852,"{'label': 'positive', 'score': 0.7337047457695007}"
817,Stratasys  ( SSYS )  Rejects Nano's Revised Takeover Offer,https://www.zacks.com/stock/news/2078783/stratasys-ssys-rejects-nanos-revised-takeover-offer,"Stratasys (SSYS) disapproves Nano Dimensions' takeover proposal again, citing that the bid price significantly undermines its valuation and the ongoing power struggle within Nano.",0.181852,Somewhat-Bullish,,0.246929,Somewhat-Bullish,20230414T125800,"{'label': 'negative', 'score': 0.9636511206626892}"
818,Boeing shares fall as parts issue halts deliveries of some 737 MAXs,https://www.business-standard.com/world-news/boeing-shares-fall-as-parts-issue-halts-deliveries-of-some-737-maxs-123041400764_1.html,"Boeing Co. is pausing deliveries of some 737 Max jets to address a production issue on the rear end of some aircraft, dealing a setback to the US manufacturer just as it ramps up production of the model that's a major cash cow for the company.",-0.099795,Neutral,,-0.189622,Somewhat-Bearish,20230414T124755,"{'label': 'negative', 'score': 0.9666911959648132}"
819,Boeing Sinks On 737 Production Issue; Analysts 'Cautiously Optimistic',https://www.investors.com/news/boeing-stock-sinks-on-737-production-issue-but-analysts-cautiously-optimistic/,Boeing Sinks On 737 Production Issue. Analysts 'Cautiously Optimistic' Investor's Business Daily ...,-0.10529,Neutral,,-0.206409,Somewhat-Bearish,20230414T122400,"{'label': 'negative', 'score': 0.8887484073638916}"
820,"Stocks making the biggest moves before the bell: JPMorgan Chase, Wells Fargo, PNC, Lucid, Express & more",https://www.cnbc.com/2023/04/14/stocks-making-the-biggest-moves-before-the-bell-jpm-wfc-lcid-more.html,These are the stocks posting the largest moves in premarket trading.,0.138456,Neutral,,-0.143259,Neutral,20230414T121656,"{'label': 'neutral', 'score': 0.6931815147399902}"
821,U.S.-China Technology Cold War Heats Up As Beijing Returns Fire,https://www.investors.com/news/u-s-china-trade-war-over-technology-heats-up-what-it-means-for-apple-micron-tesla/,U.S.-China Trade War Over Technology Heats Up. What It Means ... Investor's Business Daily ...,-0.053184,Neutral,,-0.06201,Neutral,20230414T113000,"{'label': 'neutral', 'score': 0.9132184982299805}"
822,"Global Top 7 Aerospace & Defense Companies Annual Strategy Dossier 2023: Global Defense Spending on a Historic High and Poised for Rapid, Medium-Term Growth",https://www.prnewswire.com/news-releases/global-top-7-aerospace--defense-companies-annual-strategy-dossier-2023-global-defense-spending-on-a-historic-high-and-poised-for-rapid-medium-term-growth-301797537.html,Global Top 7 Aerospace & Defense Companies Annual Strategy ... PR ...,0.18256,Somewhat-Bullish,,0.111421,Neutral,20230414T104500,"{'label': 'neutral', 'score': 0.9288788437843323}"
823,"Boeing, Spirit AeroSystems And Other Big Stocks Moving Lower In Friday's Pre-Market Session - Lucid Gr  ( NASDAQ:LCID ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31802864/boeing-spirit-aerosystems-and-other-big-stocks-moving-lower-in-fridays-pre-market-session,"U.S. stock futures traded lower this morning. Here are some big stocks recording losses in today's pre-market trading session. Meta Materials Inc. MMAT shares dropped 20.2% to $0.3050 in pre-market trading after the company reported a proposed public offering. Spirit AeroSystems Holdings, Inc.",-0.171868,Somewhat-Bearish,,-0.290955,Somewhat-Bearish,20230414T103558,"{'label': 'negative', 'score': 0.9689816832542419}"
824,Futures: Dow Giant Falls Late; These Earnings Are On Tap,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jpmorgan-earnings-boeing-737-woes-tesla-cuts-prices/,"Dow Jones Futures Fall: JPMorgan Earnings Due. Boeing, Tesla ... Investor's Business Daily ...",0.112997,Neutral,,-0.175784,Somewhat-Bearish,20230414T103000,"{'label': 'neutral', 'score': 0.6211080551147461}"
825,Bank earnings season is here. This popular value fund just bought Kroger and a regional lender.,https://www.marketwatch.com/story/bank-earnings-season-is-here-this-popular-value-fund-just-bought-kroger-and-a-regional-lender-17ad7fc9,Bank earnings are here. Why one value fund is snapping up a lender whose shares have been battered this year.,0.058112,Neutral,,-0.055545,Neutral,20230414T102700,"{'label': 'negative', 'score': 0.7068613171577454}"
826,Boeing Shares Plummet After Production Issue,https://www.forbes.com/sites/roberthart/2023/04/14/boeing-shares-plummet-after-production-issue/,"Boeing said deliveries of its 737 Max jets would be delayed after a supplier used a ""non-standard"" process to install components.",-0.293723,Somewhat-Bearish,,-0.473115,Bearish,20230414T102158,"{'label': 'negative', 'score': 0.9514875411987305}"
827,Should Invesco S&P 100 Equal Weight ETF  ( EQWL )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2078686/should-invesco-sp-100-equal-weight-etf-eqwl-be-on-your-investing-radar,Style Box ETF report for ...,0.155104,Somewhat-Bullish,,0.068968,Neutral,20230414T102003,"{'label': 'neutral', 'score': 0.9380960464477539}"
828,"Why US Stock Futures Indicate A Rally Halt Today - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/earnings/23/04/31802401/stock-futures-point-to-rally-halt-as-focus-shifts-to-big-bank-earnings-analyst-sees-return-to-posit,"Stocks are poised to open Friday's session on a negative note after Thursday's strong advances. The jitteriness reflected caution ahead of a slew of big bank earnings and a couple of consumer readings and manufacturing data, slated for the day.",0.026347,Neutral,,-0.139254,Neutral,20230414T101857,"{'label': 'negative', 'score': 0.9635555744171143}"
829,Futures slip ahead of bank earnings,https://www.reuters.com/markets/us/futures-slip-ahead-bank-earnings-2023-04-14/,April 14 ( Reuters ) - Wall Street futures slipped on Friday as investors awaited earnings from big U.S. banks for signs of stress in the sector and the economy after the failure of two mid-sized lenders last month sparked concerns about a potential recession.,-0.157148,Somewhat-Bearish,,-0.258863,Somewhat-Bearish,20230414T095800,"{'label': 'negative', 'score': 0.970188319683075}"
830,Boeing shares tumble as parts issue halts deliveries of some 737 MAXs,https://www.reuters.com/business/aerospace-defense/boeing-shares-tumble-parts-issue-halts-deliveries-some-737-maxs-2023-04-14/,Boeing shares tumble as parts issue halts deliveries of some 737 ... ...,-0.125325,Neutral,,-0.252015,Somewhat-Bearish,20230414T094200,"{'label': 'negative', 'score': 0.9712378978729248}"
831,A flight instructor in Alaska bought 3 disused cargo planes and is turning them into Airbnbs - take a look at the project,https://www.businessinsider.com/flight-instructor-alaska-cargo-planes-airbnb-school-accommodation-photos-2023-4,Flight Instructor in Alaska Turns Old Planes Into an Airbnb: Photos - Business Insider ...,0.202845,Somewhat-Bullish,,0.0,Neutral,20230414T090000,"{'label': 'neutral', 'score': 0.9053253531455994}"
832,"Did Jim Cramer Just Jinx Boeing By Calling It 'Really Incredible?' - Spirit AeroSystems Hldgs  ( NYSE:SPR ) , JM Smucker  ( NYSE:SJM ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/04/31801861/did-jim-cramer-just-jinx-boeing-with-his-really-incredible-comment,"CNBC Mad Money host Jim Cramer is notorious for his calls that invariably go wrong, so much so that an Inverse Cramer Tracker ETF SJM has recently been launched to capitalize on his bets that go awry.",0.046196,Neutral,,0.095679,Neutral,20230414T083620,"{'label': 'neutral', 'score': 0.909649670124054}"
833,"Boeing halts deliveries of some 737 MAXs, shares fall",https://www.foxbusiness.com/markets/boeing-halts-deliveries-some-737-maxs-shares-fall,Boeing is putting the brakes on deliveries of some 737 MAX jets as it grapples with a new supplier quality problem. The latest announcement comes after the planemaker said last month that it was getting ready to ramp up production.,-0.060754,Neutral,,-0.189379,Somewhat-Bearish,20230414T081525,"{'label': 'negative', 'score': 0.9594234824180603}"
834,"The world's first supersonic trainer jet is on the market for just $800,000 - take a look inside the T-38 Talon",https://www.businessinsider.com/t-38-talon-us-air-force-trainer-jet-supersonic-sale-2023-4,"Inside the T-38 Talon, the Trainer Jet Used by the US Air Force - Business Insider ...",0.011928,Neutral,,0.039324,Neutral,20230414T032801,"{'label': 'neutral', 'score': 0.9023351073265076}"
835,"TSLA, AAPL, BA, LCID, OCEA: Top Trending Stocks - Lucid Gr  ( NASDAQ:LCID ) , Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) , Ocean Biomedical  ( NASDAQ:OCEA ) , Spirit AeroSystems Hldgs  ( NYSE:SPR ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/economics/macro-economic-events/23/04/31800500/tesla-apple-boeing-lucid-group-ocean-biomedical-why-these-5-stocks-are-drawing-in,"U.S. markets soared on Thursday after the producer price index ( PPI ) fell 0.5% in March, below average economist forecast for a 0.1% increase while U.S. job market continued to show signs of cooling.",-0.102004,Neutral,,-0.185467,Somewhat-Bearish,20230414T011718,"{'label': 'negative', 'score': 0.965877890586853}"
836,Boeing Pauses MAX Deliveries After Parts Problem,https://www.wsj.com/articles/boeing-pauses-max-deliveries-after-parts-problem-90a89b3e,The plane maker said a supplier used a nonstandard process to install parts.,0.169115,Somewhat-Bullish,,0.165823,Somewhat-Bullish,20230413T230600,"{'label': 'neutral', 'score': 0.868607223033905}"
837,Boeing says manufacturing issue with supplier could snarl 737 Max production; stock falls,https://www.marketwatch.com/story/boeing-says-manufacturing-issue-with-supplier-could-snarl-737-max-production-stock-falls-faad4f97,Shares of Boeing slid after the jet maker warned that a manufacturing hangup could snarl production and delivery of 737 Max planes.,0.0455,Neutral,,0.082549,Neutral,20230413T223500,"{'label': 'negative', 'score': 0.9691115021705627}"
838,"After 55 years in flight, the US Air Force is planning to keep its biggest plane in action for a few more decades",https://www.businessinsider.com/us-air-force-plans-to-keep-c5-cargo-planes-flying-2023-4,The US Air Force Is Planning to Keep C-5 Cargo Planes Flying - Business Insider ...,0.143616,Neutral,,0.112252,Neutral,20230413T221100,"{'label': 'neutral', 'score': 0.7966172099113464}"
839,Senior U.S. officials visit Saudi Arabia in sign of improving relations,https://www.axios.com/2023/04/13/senior-us-officials-visit-saudi-arabia-in-sign-of-improving-relations,"President Biden's senior Middle East adviser Brett McGurk and U.S. envoy for Global Infrastructure and Energy Security Amos Hochstein traveled to Saudi Arabia for talks with senior Saudi officials, sources with direct knowledge of the issue told Axios.",0.055154,Neutral,,0.106911,Neutral,20230413T214612,"{'label': 'neutral', 'score': 0.8664612174034119}"
840,Boeing pauses deliveries of some 737 MAXs amid new supplier problem,https://www.reuters.com/business/aerospace-defense/boeing-pauses-deliveries-some-737-maxs-amid-new-supplier-problem-2023-04-13/,Boeing pauses deliveries of some 737 MAXs amid new supplier ... ...,-0.095822,Neutral,,-0.264155,Somewhat-Bearish,20230413T213500,"{'label': 'negative', 'score': 0.9546647667884827}"
841,Low-Cost Airlines Get Their Cost Advantage From Simplicity,https://www.forbes.com/sites/benbaldanza/2023/04/13/low-cost-airlines-get-their-cost-advantage-from-simplicity/,"Higher pilot costs have led some to believe that low-cost carrier business models are dead. This is far from the truth, as low-cost carriers keep things simple to keep costs low.",0.143323,Neutral,,0.042194,Neutral,20230413T195057,"{'label': 'negative', 'score': 0.8647498488426208}"
842,"Joe Biden Has A 'Doomsday' Plane: Here's What It Means, Where It Was Recently Spotted - Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31789334/joe-biden-has-a-doomsday-plane-heres-what-it-means-where-it-was-recently-spotted,President Joe Biden has a 'doomsday' plane that would be used in the event of a nuclear war. The plane was recently spotted in the sky. Here's a look at the details of the plane and where it was found.,-0.285921,Somewhat-Bearish,,0.095627,Neutral,20230413T164922,"{'label': 'neutral', 'score': 0.9110690355300903}"
843,"Reliance Steel Going For New Highs And Record Profits - Reliance Steel & Aluminum  ( NYSE:RS ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/04/31788112/reliance-steel-going-for-new-highs-and-record-profits,"There are a few foundational materials that make our world go round, money is not one of them, but it sure does buy them all. Vaclav Smil, a renounced Czech scientist, wrote in his book ""How the world really works"" that the four pillar basic materials of civilization are Cement, Steel, Plastics, ...",0.134901,Neutral,,0.093407,Neutral,20230413T155032,"{'label': 'neutral', 'score': 0.9272939562797546}"
